# General
## Title
### Global Horizontal Irradiance
## Abstract
### ERA5
## Date
### 2024-11-06
## Date type
### Publication: Date identifies when the data was issued
## Unit
### W m**-2
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### ERA5 : reanalysis : Copernicus : C3S : C3S Energy : WEMC
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@wemcouncil.org
### Organisation name
#### World Energy & Meteorology Council
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### NA
## Temporal extent
## Begin date
### 1979-01-01-0000
## End date
### 2024-10-31-2300
## Temporal resolution
### 1 month
## Geographic bounding box
### westBoundLongitude -22.00
### eastBoundLongitude 45.00
### southBoundLatitude 27.00
### northBoundLatitude 72.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
1979-01-31,80.76909829568623,55.44300317941319,61.96816807592944,41.957841595175985,75.7564018393525,62.21772027837838,116.71922654035617,44.12597615500678,40.111082594540484,24.244750425088128,15.494777767319931,87.93613387770692,72.9774317855346,5.431482283132206,54.84016220039396,58.68578008764329,49.84700893585754,36.28773931447482,5.880072662576838,71.32720625805291,,20.74690274093623,46.25536945158888,18.140004121979782,68.59428466071913,81.77790588031112,,35.60714579538024,9.555203305827217,32.81594207113731,75.37701072188413,56.34180411688071,63.672514527283774,9.191496713983868,55.03964370967232,44.75097456057376,92.27338087582665,31.53159654687856
1979-02-28,111.19188187711354,84.55346767902873,91.61447359928015,66.95451473566473,98.05512515834243,92.97553636286868,158.73816394,75.85048068454296,67.65818104810168,57.970558783671386,49.744050321849514,106.26153504286219,113.54763691698219,27.49680519216134,76.0816323777113,82.27379587862508,81.66165076011801,51.09863303480164,28.165880144347913,93.95897175282482,,62.14869003320706,66.3966598447936,56.4971962368863,103.84067883656928,109.89326205761398,,62.9777131345683,34.962560455122954,71.22102183982331,103.22036456109524,85.49269518620379,97.76013376151607,37.55253425113009,72.730615238549,84.75726301193892,128.53810085271857,59.02823727631145
1979-03-31,167.83541546403129,131.92782203101456,150.04605288354466,94.61299131561434,167.45296568101824,132.34918463784504,214.1318728573457,115.62170831044163,100.84045800137542,92.73030953501241,91.85209084575351,180.6353302270282,173.2184591633144,67.67200480217451,114.95167282243433,138.89710544398744,129.64285364394777,107.4249035793206,98.65896955573604,153.09483590178854,,90.4341524669611,90.21409269541529,91.72566331184136,154.56543555826167,173.97297356319243,,95.98748362062278,83.25028042129271,105.40759120293967,159.7038039474253,140.55648323667614,166.62133510210438,74.69886403451258,117.79912125642628,114.2621585863698,192.47994308721806,102.27587439913414
1979-04-30,192.5287621122118,180.5157606739711,203.55774294060697,162.07366182257076,193.71405323200221,202.5720196018016,280.08320459841127,158.67153133736997,153.58739910703716,144.8553017108737,161.75764898619497,208.34773571120652,231.0595928623322,139.85094200866604,180.1996907301615,199.6288560267314,187.91119005341858,149.84661247760616,157.49243817989924,202.7318683190169,,166.37731947031776,164.98957556217917,166.61395622516946,189.3549321315615,193.6320985478757,,161.49517131257699,150.41313432914785,161.27418218521356,233.28431797410283,186.54696489386833,195.54187852183773,134.59198131898899,186.34699305158344,172.81389901272888,238.1683972804705,157.13855806935993
1979-05-31,246.8473342551068,248.33345582712678,227.45030257884372,203.71679805410483,208.31008156045488,254.1442081893994,300.3804087595544,240.9309739695101,224.5872256009534,215.59418114157148,228.4179505416841,247.55585626479305,267.26316506269825,201.83979706270918,223.97169009229108,252.51600453401332,249.71549228491259,201.8401185234535,245.5993226337529,268.6169449919438,,231.88158235545893,211.12994144147595,232.47420814292482,221.2494404392931,231.30949642620968,,199.04864061671026,200.78638799388372,235.119776343457,264.76248267615136,223.23087596181531,221.25489173726552,209.4523288247029,248.76365748622715,234.91892893553376,262.95568182608616,198.30389531480924
1979-06-30,271.1077028291569,205.18885365298937,244.2760605622222,206.3114816897375,255.38380798532594,222.53434351411107,319.5049061222201,209.78392506224333,210.5164594709333,245.5067518066733,260.9215315562778,286.5395039947188,294.41238814675125,223.016382897125,222.44400678936674,249.41380618541666,239.78397256729164,202.48596383744837,203.79354738041215,264.1752579984437,,252.6672087906171,207.51497219944443,253.67666192709723,249.85280487644442,262.39925475098875,,210.92723663366078,207.39563636291666,232.0684157511,310.9888688238877,243.73228498247218,247.1108246495583,236.87195284431945,232.97113849124997,222.25121470765276,295.90371870894444,210.35532067711537
1979-07-31,283.36202877809586,176.2076285627752,228.24270732997311,187.8273139739355,248.49414047676672,222.31908078902305,327.4401716719227,182.30581927130746,179.43688227859283,217.00292983656954,185.87210420399654,285.8212141199415,295.5503491751603,194.08470125711364,242.40656947417492,229.7024447073925,210.8421151525842,184.83464539900692,179.91060807989126,261.7974538133472,,181.97416518460707,194.8785184220605,186.15193943934372,252.2463781717285,269.44827895881696,,187.6991966515269,177.43229300715362,182.44355768396053,297.3186913917053,217.29149105604395,235.81004930083947,178.1856339227183,207.5110939392473,189.96772389501754,303.799673231053,184.29529633057734
1979-08-31,227.50204085883226,184.03637299537692,207.4580556489679,163.2687956766961,199.96853747258638,188.7010084386707,296.9791303088982,175.5607704864114,171.6045282934484,164.49768805553373,156.99728155999685,247.4168722536263,274.3154370277713,141.33549228976037,184.76717809923545,213.9267123388897,197.36878313630442,147.0510466433268,133.97016888261422,226.21774776082938,,152.81048475061425,158.29618257878357,154.66639501414505,207.22797158260178,207.02852299570495,,164.26324298759155,129.42635621257102,167.18370898763663,293.28780590980654,185.23593985834998,194.00255414363178,143.29599067074557,202.14792710603575,179.152222212109,275.7385924647731,156.81681456032513
1979-09-30,198.14984541910474,145.73772519040062,169.89933528779878,129.55166847973047,181.17162222547037,159.42327781018548,252.0436844872974,126.02659682319461,125.49535765473986,111.71922211882602,102.34045627233834,210.2717183493636,201.51710239215365,74.19797723447368,159.5590790283645,165.64490670170215,159.30530891500393,103.77548152060018,93.00832500015187,178.57185768363868,,102.39480124116116,135.04738955243195,102.40121246662919,179.91231626651626,192.62346239918932,,116.37306714074184,82.75544844777184,114.10582419257821,221.11915701085675,165.55245250735936,170.5718303774756,93.03034418959865,146.77463005480803,145.19140997687254,229.70433627925385,117.40651693726939
1979-10-31,125.02922339319505,99.49485999530249,107.19182740767049,81.37987965877016,104.5959201884008,102.07683947019672,185.1494956032951,97.61554462311739,92.77612884698625,66.19808093100018,55.757140179224194,121.57878854288126,121.2395747405084,33.68042174213509,96.77066884341508,110.08871788966212,110.37491986856138,67.91607928344244,37.750294933650785,113.66066011591096,,76.08306116413013,90.94485547503491,66.4014723208896,112.08935196436893,112.37829740743565,,76.96034696801274,42.55199255077267,92.07470532012809,120.58182489171233,104.78077269966661,110.7908360431857,46.61630695492545,93.65969427456865,103.75626599617594,143.70812972025803,66.79315592636027
