# General
## Title
### Air Temperature
## Abstract
### ERA5
## Date
### 2024-12-06
## Date type
### Publication: Date identifies when the data was issued
## Unit
### K
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### ERA5 : reanalysis : Copernicus : C3S : C3S Energy : WEMC
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@wemcouncil.org
### Organisation name
#### World Energy & Meteorology Council
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### NA
## Temporal extent
## Begin date
### 1979-01-01-0000
## End date
### 2024-10-31-2300
## Temporal resolution
### 1 month
## Geographic bounding box
### westBoundLongitude -22.00
### eastBoundLongitude 45.00
### southBoundLatitude 27.00
### northBoundLatitude 72.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
1979-01-31,273.82626322580643,265.8439658198925,270.7313833198925,269.6792491129032,272.2869650268817,265.3343621236559,284.0081931854839,267.48554413978496,268.53889107526885,269.51920495967744,264.45059643817206,277.55747826612907,279.74867485215054,260.0538491666667,273.4145891532258,272.2229849193548,270.4821688709677,275.36431870967743,263.24861505376344,274.53404149193545,,264.70793973118276,268.6678650268817,264.7750510887097,270.48922852150537,271.720436922043,,270.0388390994624,260.46821434139787,267.3481309139785,281.119050483871,269.68578291666665,271.5080086424731,260.382613077957,269.65556732526886,267.6069584408602,273.58716700268815,272.8935233064516
1979-02-28,278.0407266517857,270.8983870833333,275.335820639881,273.04058947916667,274.2951471130952,270.4859733482143,285.18853477678573,270.9890216369048,271.4184198660714,269.8601395386905,263.6859536011905,279.7673737053571,280.04880950892857,260.8254512797619,276.8796821875,276.11756328869046,274.91986224702384,276.3515313988095,267.6860062202381,278.2414922767857,,265.6057314880952,272.9267203422619,264.9395006994048,274.63753446428575,276.1236736309524,,271.85806428571425,263.56166327380953,268.02963047619045,282.4095788690476,272.07459816964285,275.1286631547619,263.16293437499996,273.4782688988095,271.34587010416664,276.2059955208333,273.7207638839286
1979-03-31,280.826577405914,275.17219237903225,279.6585454032258,277.8248814516129,280.3210776075269,273.4053443817204,286.8212756854839,276.6119366935484,276.9078020967742,274.3290253629032,271.7630734543011,282.87422918010753,280.7544336155914,269.07136930107526,279.4188843682796,281.09568780913975,280.62253119623654,277.68347903225805,263.3670356048387,280.7414121370968,,272.59062930107524,277.54790951612904,272.31945666666667,278.0016141129032,280.2302267204301,,277.5919029704301,268.65696708333337,275.10908278225804,282.19535259408605,278.62421575268814,280.96135392473116,269.68513735215055,278.76157221774196,277.05077895161287,278.91316565860217,276.6005342204301
1979-04-30,281.7959053611111,276.78117395833334,280.26944291666666,280.548968,282.3504992222222,274.465728,289.4085432638889,279.17531394444444,279.6519966388889,278.1660355,275.9238745,284.0138738194445,282.7058642638889,272.0773347083333,280.89310276388886,282.47061381944445,282.5456030972222,280.0461057361111,270.42312706944443,281.7171109305556,,277.67454805555553,279.70137066666666,276.81666619444445,278.49552766666665,281.10118073611113,,280.66099876388887,272.8774572361111,279.438033875,284.87994893055554,281.42939805555557,282.11644319444446,273.7803925555555,280.75073540277776,279.7836972361111,282.55252394444443,279.4185212361111
1979-05-31,287.8883199327957,282.9072731451613,286.960225672043,284.7420722715054,288.50463559139786,279.92657091397854,293.1537602553763,286.0931644354839,285.58198318548386,283.3044507123656,284.98796264784943,289.57526559139785,287.7040374596774,281.4973380107527,285.265220188172,289.28306083333337,290.0770503360215,281.63762704301075,269.26269958333336,287.4031381854839,,286.6305496505376,284.35463434139785,286.0641011290322,285.33021322580646,287.65384501344084,,284.890341922043,276.6333238844086,287.34037288978493,288.4553079704301,288.7928466801075,288.70477224462365,280.3354688172043,286.9051899462366,286.974573844086,287.6474691397849,281.5045062634409
1979-06-30,292.36578543055555,287.4704241388889,291.59891077777775,288.34675806944443,293.20336672222226,284.1751825138889,298.03993538888886,290.80586519444444,289.8541515,287.59693344444446,289.4702513333333,294.7682919861111,292.3134720694444,287.1484262638889,289.35822461111115,293.9749106388889,294.7308228472222,286.1098760277778,276.73920975,292.1519500972222,,291.38621506944446,288.7183330972222,290.447134125,289.5661075833333,292.81158802777776,,288.31714616666665,282.8245027361111,292.09224472222223,293.1530670277778,293.0514813472222,293.48271901388887,286.9250109027778,291.5819271944444,291.68544745833333,291.8263554583333,285.9722927361111
1979-07-31,293.2958753763441,286.73998498655914,290.7071613037634,289.23613290322584,292.5531839516129,286.4342273790322,300.24922208333334,288.0391307795699,288.6225655510753,287.14385599462366,287.6728277284946,295.687183655914,295.17681755376344,288.2349156048387,291.5899681586021,292.6859730510753,291.8669171370968,288.09103197580646,279.39697262096774,293.78861608870966,,287.06437653225805,289.23440188172043,287.24821657258065,289.65549500000003,293.0266352419355,,288.91300322580645,284.76728407258065,288.0603122043011,295.5492897311828,290.6706593145161,291.9775165994624,286.90833994623654,290.5868599596774,288.6815211827957,294.08337639784946,287.7684652419355
1979-08-31,292.4373485887097,286.7019159946237,290.26292014784946,288.3046083467742,292.54063943548385,284.89380088709675,299.9101010752688,288.93950245967744,288.87121775537634,288.03720717741936,289.5067798655914,295.4297802822581,294.67589931451613,287.43809604838714,289.76470603494624,292.38170020161294,292.24552501344084,286.7230857795699,279.0607911827957,292.76387197580647,,289.5599280107527,287.8879520967742,289.4800037634409,288.910622889785,292.1199787903226,,288.75112282258067,283.65937264784947,289.8030607795699,294.8699347580645,291.1670029032258,291.7676969892473,285.95310306451614,290.00421038978493,289.50616138440864,295.7230714784946,286.52069498655914
1979-09-30,289.99989218055555,284.49260744444445,287.78392618055557,286.79207081944446,290.01714206944445,283.255283375,298.01940815277777,286.044826625,286.5644202916667,285.81093969444447,283.8365160833333,292.60385337499997,291.5450382777778,281.0206122638889,288.4256633611111,289.5061644722222,289.7562531944444,285.7457748611111,274.2175941388889,290.01201286111115,,285.1071102916667,286.4125686111111,284.6640943333333,286.6745892222222,289.3699584722222,,286.9952249861111,279.30537641666666,286.5620372222222,292.7082453888889,288.93669987500004,289.40656193055554,281.1421979861111,287.58706765277776,287.1445937638889,292.1362857638889,285.34914493055555
1979-10-31,285.8811902419355,279.19917154569896,282.1726079032258,284.1265298252688,282.52373700268816,279.45814008064514,293.89749587365594,279.7126840188172,281.8236669623656,281.3411641801075,278.1149641263441,287.2290911827957,286.14716357526885,273.2571087903226,285.1707023655914,283.4511089650538,282.20173180107525,284.0049885483871,273.3646405241936,286.1227162096774,,277.88711190860215,282.9836416263441,277.96999037634413,282.19181189516127,283.6155390053763,,283.87633833333336,273.5560260349462,279.2299538575269,287.2079668951613,280.48238950268814,282.4763823655914,274.4406568548387,281.5815690322581,279.2327591935484,285.57920567204303,283.5308062365591
